Preg_num,ID_num,UNIT,INF.SEX,PARITY,CONCEPTION_DATE,BIRTH_DATE,birth_mo,birth_day,birth_yr,dry.wt,SID,SAMPLE_DATE,Month,Year,Time,RIA.GC.ng.g,logRIA,Days_past_conc,biweek,EIA.Dilution,EIA.GC.dose,EIA.GC.ng.g,EIA.Assay,logEIA,repro_state
Preg_35,ID_27,M1,F,multi,3/4/14,9/2/14,9,2,14,0.077,11679,5/5/14,5,2014,9:25,26.0889574,3.261512137,62,10 weeks,80,12.24555383,763.3591998,Preg17,6.637728694,1st_Trimester
Preg_35,ID_27,M1,F,multi,3/4/14,9/2/14,9,2,14,0.079,11362,3/26/14,3,2014,11:23,32.75115638,3.488938271,22,4 weeks,80,14.81574783,900.1973365,Preg20B,6.802614002,1st_Trimester
Preg_35,ID_27,M1,F,multi,3/4/14,9/2/14,9,2,14,0.066,11584,4/24/14,4,2014,1:15,32.75105926,3.488935305,51,8 weeks,80,11.02396789,801.7431194,Preg20B,6.686788257,1st_Trimester
Preg_35,ID_27,M1,F,multi,3/4/14,9/2/14,9,2,14,0.073,11745,5/15/14,5,2014,11:43,48.86849442,3.889132903,72,10 weeks,80,8.855704147,582.2928754,Preg3,6.366973543,2nd_Trimester
Preg_35,ID_27,M1,F,multi,3/4/14,9/2/14,9,2,14,0.06,10885,1/7/14,1,2014,9:28,53.76536233,3.984629437,-56,-8 weeks,80,16.40761577,1312.609262,Preg5B,7.179772238,PreG_3
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.068,10929,1/10/14,1,2014,10:55,30.18502956,3.407346092,-71,-10 weeks,80,14.4866614,1022.587864,Preg11,6.930091815,PreG_3
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.064,11368,3/26/14,3,2014,12:58,30.68150898,3.42366016,4,2 weeks,80,11.3154836,848.6612699,Preg12,6.743660131,1st_Trimester
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.081,11688,5/5/14,5,2014,11:48,19.72597046,2.981936065,44,6 weeks,80,22.93349144,1359.021715,Preg13,7.214520393,1st_Trimester
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.055,11747,5/15/14,5,2014,11:47,21.58263985,3.071889281,54,8 weeks,80,15.36743601,1341.158052,Preg13,7.201288738,1st_Trimester
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.087,11850,6/3/14,6,2014,11:31,21.67371289,3.076100139,73,10 weeks,80,23.39892907,1290.975397,Preg15,7.163153333,2nd_Trimester
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.045,11953,6/13/14,6,2014,10:45,31.04434263,3.43541659,83,12 weeks,80,8.725126939,930.6802068,Preg15,6.835915724,2nd_Trimester
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.06,11576,4/24/14,4,2014,1:05,37.24032386,3.617392149,33,6 weeks,80,12.0909318,967.2745441,Preg20B,6.874482368,1st_Trimester
Preg_36,ID_28,M1,F,multi,3/22/14,9/20/14,9,20,14,0.069,10985,1/22/14,1,2014,10:00,43.36989148,3.769765456,-59,-10 weeks,80,14.58541989,1014.637905,Preg3,6.922287084,PreG_3
Preg_37,ID_29,M1,M,multi,6/9/14,12/8/14,12,8,14,0.063,11366,3/26/14,3,2014,12:29,29.78743517,3.394086666,-75,-12 weeks,80,15.93625719,1214.191024,Preg12,7.10183331,PreG_3
Preg_37,ID_29,M1,M,multi,6/9/14,12/8/14,12,8,14,0.056,11653,5/3/14,5,2014,8:55,24.35213018,3.192619327,-37,-6 weeks,80,10.8125316,926.7884227,Preg13,6.831725301,PreG_3
Preg_37,ID_29,M1,M,multi,6/9/14,12/8/14,12,8,14,0.077,11748,5/15/14,5,2014,11:55,21.26463495,3.057045362,-25,-4 weeks,80,30.05684629,1873.673535,Preg13,7.53565624,PreG_3
Preg_37,ID_29,M1,M,multi,6/9/14,12/8/14,12,8,14,0.064,11873,6/4/14,6,2014,12:20,18.90378659,2.939362251,-5,-2 weeks,80,9.083849665,681.2887249,Preg15,6.523986188,PreG_3
Preg_38,ID_30,N,M,multi,6/14/08,12/13/08,12,13,8,0.137,2012,2/22/09,2,2009,1462.421528,14.18281072,2.652030719,253,34 weeks,80,14.15762616,496.0336173,Preg4B,6.206643701,Lactating_3
Preg_39,ID_31,R,F,multi,4/27/10,10/26/10,10,26,10,0.059,3483,4/1/10,4,2010,1462.397222,16.67562295,2.813947949,-26,-4 weeks,80,16.78448236,1365.517209,Preg3,7.219288544,PreG_3
Preg_39,ID_31,R,F,multi,4/27/10,10/26/10,10,26,10,0.073,3729,5/14/10,5,2010,1462.365278,19.47435199,2.969098317,17,4 weeks,80,20.74337121,1363.947696,Preg7,7.218138492,1st_Trimester
Preg_40,ID_32,R,M,multi,2/25/10,8/26/10,8,26,10,0.076,3484,4/1/10,4,2010,1462.414583,20.13962446,3.002689241,35,6 weeks,80,22.91948623,1447.546499,Preg17,7.277625333,1st_Trimester
Preg_40,ID_32,R,M,multi,2/25/10,8/26/10,8,26,10,0.056,3727,5/14/10,5,2010,1462.363889,26.09100039,3.261590442,78,12 weeks,80,31.89292286,2733.679102,Preg7,7.913403637,2nd_Trimester
Preg_41,ID_33,S,F,multi,8/3/09,2/1/10,2,1,10,0.075,3388,3/1/10,3,2010,1462.409028,26.58602109,3.280385555,210,28 weeks,80,21.20509251,1357.12592,Preg16,7.213124448,Lactating_3
Preg_41,ID_33,S,F,multi,8/3/09,2/1/10,2,1,10,0.12,3440,3/5/10,3,2010,1462.405556,18.47049754,2.916174732,214,30 weeks,80,18.23086139,729.2344554,Preg16,6.591995293,Lactating_3
Preg_41,ID_33,S,F,multi,8/3/09,2/1/10,2,1,10,0.037,3465,3/28/10,3,2010,1462.358333,25.13503792,3.224262806,237,32 weeks,80,4.983178,646.4663352,Preg17,6.471521124,Lactating_3
Preg_41,ID_33,S,F,multi,8/3/09,2/1/10,2,1,10,0.068,3532,4/5/10,4,2010,1462.419444,25.27477901,3.229807021,245,34 weeks,80,14.932262,1054.042024,Preg17,6.960387599,Lactating_3
Preg_41,ID_33,S,F,multi,8/3/09,2/1/10,2,1,10,0.066,3566,4/12/10,4,2010,1462.411111,16.98050024,2.832065641,252,34 weeks,80,8.749819269,636.3504923,Preg3,6.4557495,Lactating_3
Preg_41,ID_33,S,F,multi,8/3/09,2/1/10,2,1,10,0.029,3425,3/4/10,3,2010,1462.457639,41.12661682,3.716655523,213,30 weeks,80,10.77038316,1782.684109,Preg7,7.485875434,Lactating_3
Preg_42,ID_34,S,M,multi,8/3/09,2/1/10,2,1,10,0.05,3389,3/1/10,3,2010,1462.409722,29.24086688,3.375567282,210,28 weeks,80,13.49171631,1295.204766,Preg16,7.166424082,Lactating_3
Preg_42,ID_34,S,M,multi,8/3/09,2/1/10,2,1,10,0.048,3421,3/4/10,3,2010,1462.411111,32.58284909,3.483786048,213,30 weeks,80,9.062930213,906.2930213,Preg16,6.809362677,Lactating_3
Preg_42,ID_34,S,M,multi,8/3/09,2/1/10,2,1,10,0.042,3439,3/5/10,3,2010,1462.403472,35.4563816,3.568303254,214,30 weeks,80,13.04002072,1490.288082,Preg16,7.306724724,Lactating_3
Preg_42,ID_34,S,M,multi,8/3/09,2/1/10,2,1,10,0.053,3524,4/5/10,4,2010,1462.401389,19.5990272,2.975479932,245,34 weeks,80,8.867391716,803.0845328,Preg17,6.68845998,Lactating_3
Preg_42,ID_34,S,M,multi,8/3/09,2/1/10,2,1,10,0.064,3561,4/12/10,4,2010,1462.406944,20.74560485,3.03233441,252,34 weeks,80,11.98992968,899.2447259,Preg17,6.801555218,Lactating_3
Preg_42,ID_34,S,M,multi,8/3/09,2/1/10,2,1,10,0.068,3469,3/29/10,3,2010,1462.344444,16.97107435,2.831510386,238,32 weeks,80,11.81236009,833.8136532,Preg3,6.72600994,Lactating_3
Preg_43,ID_35,T,F,primi,9/13/10,3/14/11,3,14,11,0.057,3987,7/27/10,7,2010,1462.401389,14.53614492,2.676638301,-48,-8 weeks,80,5.514284463,464.3607969,Preg6,6.14066183,PreG_3
Preg_43,ID_35,T,F,primi,9/13/10,3/14/11,3,14,11,0.063,4083,8/12/10,8,2010,9:09,29.07338473,3.369823142,-32,-6 weeks,80,19.54304609,1488.993988,Preg6,7.305855995,PreG_3
Preg_44,ID_36,T,F,primi,2/4/09,8/5/09,8,5,9,0.073,2933,8/29/09,8,2009,1462.381944,35.13531707,3.559206809,206,28 weeks,80,15.04481772,989.2482884,Preg19B,6.89694535,Lactating_3
Preg_44,ID_36,T,F,primi,2/4/09,8/5/09,8,5,9,0.077,2946,9/1/09,9,2009,1462.439583,22.39503238,3.108839166,209,28 weeks,80,7.223250021,375.2337673,Preg19B,5.927549211,Lactating_3
Preg_44,ID_36,T,F,primi,2/4/09,8/5/09,8,5,9,0.056,2960,9/5/09,9,2009,1462.498611,29.5111009,3.384766494,213,30 weeks,80,10.34052295,886.3305382,Preg19B,6.787089949,Lactating_3
Preg_44,ID_36,T,F,primi,2/4/09,8/5/09,8,5,9,0.039,3026,10/8/09,10,2009,1462.355556,48.66948059,3.885052152,246,34 weeks,80,5.125778553,630.8650527,Preg2,6.447091977,Lactating_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.069,11272,3/14/14,3,2014,11:34,19.50213673,2.970524035,-79,-12 weeks,80,7.423756107,516.4352074,Preg12,6.246949835,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.058,11288,3/18/14,3,2014,11:40,36.19075518,3.588803704,-75,-12 weeks,80,13.30476914,1101.084342,Preg12,7.004050739,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.081,11411,4/2/14,4,2014,9:40,22.79915728,3.126723574,-60,-10 weeks,80,13.66661483,809.8734713,Preg12,6.696878027,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.07,11464,4/7/14,4,2014,11:16,27.93860412,3.330009393,-55,-8 weeks,80,10.28873193,705.5130468,Preg12,6.558925264,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.086,11529,4/15/14,4,2014,11:25,19.80404046,2.985885981,-47,-8 weeks,80,18.47949304,1031.413565,Preg13,6.938685534,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.074,11554,4/23/14,4,2014,10:18,27.66360019,3.320117476,-39,-6 weeks,80,20.7483519,1345.839042,Preg13,7.204772921,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.042,11639,5/2/14,5,2014,11:36,29.7353325,3.392335985,-30,-6 weeks,80,29.22515239,3340.017416,Preg13,8.1137313,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.067,11703,5/11/14,5,2014,10:25,23.79581908,3.169509896,-21,-4 weeks,80,13.11817525,939.8095699,Preg13,6.84567727,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.029,11809,5/26/14,5,2014,10:45,31.82614849,3.460288231,-6,-2 weeks,80,4.543073534,751.9569987,Preg13,6.62267914,PreG_3
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.059,11822,6/2/14,6,2014,11:38,23.82997202,3.170944117,1,-2 weeks,80,11.35870111,924.0977174,Preg13,6.828817821,1st_Trimester
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.031,11924,6/9/14,6,2014,11:21,36.13567903,3.587280716,8,2 weeks,80,4.990377755,772.7036524,Preg20B,6.649895602,1st_Trimester
Preg_45,ID_37,V,F,multi,6/1/14,11/30/14,11,30,14,0.08,11330,3/24/14,3,2014,9:29,40.84928876,3.70988941,-69,-10 weeks,80,9.714244011,582.8546406,Preg3,6.367937825,PreG_3
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.048,1918,2/4/09,2,2009,1462.45,21.6695341,3.075907316,-3,-2 weeks,80,17.6815124,1768.15124,Preg17,7.477689783,PreG_3
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.046,2020,2/23/09,2,2009,1462.413194,20.24730483,3.00802169,16,2 weeks,80,7.748724557,808.5625625,Preg17,6.695258057,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.063,2032,2/25/09,2,2009,1462.338889,21.9501118,3.088772233,18,4 weeks,80,19.70552744,1501.373519,Preg18,7.314135647,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.078,2079,3/6/09,3,2009,1462.395833,26.06672488,3.260659592,27,4 weeks,80,12.70058073,781.5741985,Preg18,6.661310089,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.08,2126,3/13/09,3,2009,1462.373611,29.62265667,3.388539497,34,6 weeks,80,13.16525162,789.9150969,Preg18,6.671925467,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.048,2239,4/4/09,4,2009,1462.35,19.63670935,2.977400741,56,8 weeks,80,13.11599319,1311.599319,Preg18,7.179002526,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.066,2315,4/9/09,4,2009,1462.417361,22.24659022,3.102188748,61,8 weeks,80,21.36493213,1553.813246,Preg18,7.348467347,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.061,2371,4/14/09,4,2009,1462.389583,25.23217844,3.228120102,66,10 weeks,80,9.813505443,772.2102644,Preg19B,6.649256876,2nd_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.052,2397,4/16/09,4,2009,1462.355556,19.50183839,2.970508738,68,10 weeks,80,12.37648195,952.037073,Preg19B,6.858603976,2nd_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.036,2429,4/27/09,4,2009,1462.345139,32.15170053,3.470465343,79,12 weeks,80,7.548163992,1006.421866,Preg19B,6.914156613,2nd_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.042,2506,5/11/09,5,2009,1462.353472,18.84975392,2.936499859,93,14 weeks,80,5.178553974,591.8347399,Preg19B,6.38322744,2nd_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.069,2185,3/25/09,3,2009,1462.375,17.82387978,2.880539119,46,6 weeks,80,16.32687791,1135.782811,Preg2,7.035077394,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.092,2260,4/5/09,4,2009,1462.4375,16.61177598,2.81011184,57,8 weeks,80,22.92807415,1196.247347,Preg2,7.086944725,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.092,2265,4/6/09,4,2009,1462.352778,17.54011179,2.86449036,58,8 weeks,80,27.03642837,1410.596263,Preg2,7.251767776,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.091,2030,2/24/09,2,2009,1462.353472,13.9503423,2.635504046,17,4 weeks,80,8.409071389,443.5554139,Preg4B,6.094822741,1st_Trimester
Preg_46,ID_37,V,M,multi,2/7/09,8/8/09,8,8,9,0.085,2007,2/20/09,2,2009,1462.443056,17.54934153,2.86501643,13,2 weeks,80,9.663182791,545.6856164,Preg7,6.302043016,1st_Trimester
Preg_47,ID_38,V,M,multi,7/27/09,1/25/10,1,25,10,0.046,3444,3/9/10,3,2010,1462.417361,25.87642305,3.253332247,225,30 weeks,80,12.40509523,1294.44472,Preg20B,7.165837095,Lactating_3
Preg_47,ID_38,V,M,multi,7/27/09,1/25/10,1,25,10,0.08,3616,4/22/10,4,2010,1462.390278,16.27796847,2.789812566,269,36 weeks,80,10.7436977,644.621862,Preg4B,6.468663884,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.108,10223,10/12/13,10,2013,9:05,22.10026397,3.095589553,108,16 weeks,80,21.47747038,954.5542391,Preg10,6.861244466,2nd_Trimester
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.037,10531,11/11/13,11,2013,9:02,24.80754507,3.211147844,138,20 weeks,80,6.685348934,867.2885104,Preg10,6.76537169,3rd_Trimester
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.072,10809,12/13/13,12,2013,10:45,37.26633547,3.618090385,170,24 weeks,80,22.28776819,1485.851213,Preg10,7.303743094,3rd_Trimester
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.054,10891,1/7/14,1,2014,10:44,33.83990541,3.52164074,195,26 weeks,80,5.123965243,455.4635772,Preg11,6.121315751,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.048,10973,1/15/14,1,2014,10:20,30.61231016,3.421402221,203,28 weeks,80,4.566417432,456.6417432,Preg11,6.123899152,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.057,11034,1/26/14,1,2014,12:25,23.48089419,3.156187077,214,30 weeks,80,8.90349896,749.7683335,Preg11,6.61976427,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.067,11044,1/28/14,1,2014,8:34,28.39431911,3.346189094,216,30 weeks,80,14.79759558,1060.126251,Preg11,6.966143285,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.062,11059,2/9/14,2,2014,9:38,25.77121598,3.249258209,228,32 weeks,80,9.700156878,750.9798874,Preg11,6.62137887,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.07,11105,2/12/14,2,2014,9:44,38.05723097,3.639091105,231,32 weeks,80,11.02659735,756.1095325,Preg11,6.62818625,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.069,11270,3/14/14,3,2014,11:20,32.18125224,3.471384054,261,36 weeks,80,11.06047364,769.424253,Preg12,6.645642512,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.07,11289,3/18/14,3,2014,11:43,34.04911042,3.527803907,265,36 weeks,80,17.25128273,1182.945101,Preg12,7.075762456,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.059,11332,3/24/14,3,2014,9:42,40.05206296,3.690180182,271,36 weeks,80,23.40690892,1904.290895,Preg12,7.551864985,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.06,11134,2/17/14,2,2014,11:35,32.33644938,3.476195058,236,32 weeks,80,9.886909342,790.9527474,Preg19B,6.673238228,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.058,8880,4/5/13,4,2013,9:18,21.43692804,3.065115044,-82,-12 weeks,80,8.386729575,694.0741717,Preg20B,6.54257883,PreG_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.126,11209,3/4/14,3,2014,11:22,26.74072957,3.286187855,251,34 weeks,80,18.52027247,705.5341893,Preg20B,6.558955231,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.121,9072,5/1/13,5,2013,11:02,17.0134891,2.834006506,-56,-8 weeks,80,8.94019749,354.6524624,Preg3,5.871138331,PreG_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.104,9292,6/5/13,6,2013,9:10,17.21922653,2.846026581,-21,-4 weeks,80,18.07233501,834.1077695,Preg3,6.726362614,PreG_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.079,11176,2/28/14,2,2014,10:37,17.07060595,2.837358034,247,34 weeks,80,5.633450401,342.285594,Preg3,5.835645459,Lactating_3
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.073,10383,11/1/13,11,2013,8:41,36.24697878,3.590356034,128,18 weeks,80,14.01224849,921.3533252,Preg5B,6.825843595,3rd_Trimester
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.07,9835,8/22/13,8,2013,11:44,19.850209,2.988214536,57,8 weeks,80,18.99578867,1302.568366,Preg9B,7.172093261,1st_Trimester
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.057,9926,9/2/13,9,2013,10:45,18.4394392,2.914491806,68,10 weeks,80,10.99385082,925.7979637,Preg9B,6.830656029,2nd_Trimester
Preg_48,ID_38,V,F,multi,6/26/13,12/25/13,12,25,13,0.078,10113,10/1/13,10,2013,9:36,24.55070962,3.200740759,97,14 weeks,80,29.24535561,1799.714191,Preg9B,7.495383148,2nd_Trimester
Preg_49,ID_39,V,F,multi,8/14/09,2/12/10,2,12,10,0.077,3443,3/9/10,3,2010,1462.411111,25.66037512,3.244947978,207,28 weeks,80,26.28921473,1638.808191,Preg19B,7.401724544,Lactating_3
Preg_49,ID_39,V,F,multi,8/14/09,2/12/10,2,12,10,0.095,3612,4/22/10,4,2010,1462.379167,14.64063799,2.683801086,251,34 weeks,80,12.58805413,636.0279981,Preg4B,6.455242585,Lactating_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.067,10963,1/14/14,1,2014,10:35,37.44866783,3.622971137,-64,-10 weeks,80,29.46393629,2110.849167,Preg11,7.654845594,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.048,11019,1/26/14,1,2014,9:08,26.22719694,3.266796924,-52,-8 weeks,80,7.595820258,759.5820258,Preg11,6.632768316,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.093,11047,1/28/14,1,2014,9:55,33.42850126,3.509408867,-50,-8 weeks,80,13.72670542,708.4751186,Preg11,6.56311494,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.063,11064,2/9/14,2,2014,10:46,22.34187404,3.106462677,-38,-6 weeks,80,13.54995381,1032.377433,Preg11,6.939619609,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.046,11165,2/27/14,2,2014,8:23,33.63549916,3.515582032,-20,-4 weeks,80,9.070894484,946.5281201,Preg12,6.85280068,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.079,11210,3/4/14,3,2014,11:25,32.98142994,3.495944674,-15,-4 weeks,80,21.35425696,1297.473841,Preg12,7.168174454,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.077,11262,3/14/14,3,2014,10:23,30.3906873,3.414136223,-5,-2 weeks,80,14.63558383,912.3480828,Preg12,6.816021587,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.073,11284,3/18/14,3,2014,11:10,30.70889433,3.42455233,-1,-2 weeks,80,20.3135512,1335.685558,Preg12,7.197199966,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.071,11336,3/24/14,3,2014,10:05,27.83969176,3.326462764,5,2 weeks,80,34.28503454,2317.86149,Preg12,7.748400268,1st_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.062,11427,4/2/14,4,2014,11:30,25.20560584,3.227066424,14,2 weeks,80,13.00013121,1006.461771,Preg12,6.914196262,1st_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.062,11465,4/7/14,4,2014,11:17,28.69740132,3.356806572,19,4 weeks,80,11.85004794,917.423066,Preg12,6.821568725,1st_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.056,11521,4/15/14,4,2014,10:26,26.56550928,3.279613731,27,4 weeks,80,12.70796225,1089.253907,Preg13,6.993248252,1st_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.084,11625,5/1/14,5,2014,11:46,23.52889425,3.158229208,43,6 weeks,80,27.43708613,1567.833493,Preg13,7.357450005,1st_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.033,11776,5/19/14,5,2014,12:20,33.82735164,3.521269695,61,8 weeks,80,13.04352129,1897.239461,Preg13,7.548155193,1st_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.028,11811,5/26/14,5,2014,11:30,36.4393309,3.595648711,68,10 weeks,80,9.324540883,1598.492723,Preg13,7.376816416,2nd_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.036,11847,6/3/14,6,2014,9:55,32.57935467,3.483678795,76,10 weeks,80,33.15575127,4420.766836,Preg15,8.394068452,2nd_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.08,10900,1/8/14,1,2014,10:17,30.05261194,3.402949577,-70,-10 weeks,80,15.37198825,922.3192948,Preg19B,6.82689147,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.088,11115,2/12/14,2,2014,11:25,29.67899253,3.390439473,-35,-6 weeks,80,16.31754641,890.047986,Preg19B,6.791275378,PreG_3
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.058,11555,4/23/14,4,2014,10:26,26.23593807,3.267130153,35,6 weeks,80,17.4505658,1444.184756,Preg20B,7.275300259,1st_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.079,11700,5/11/14,5,2014,10:15,21.13774134,3.051060132,53,8 weeks,80,16.13359324,980.2689565,Preg20B,6.887826979,1st_Trimester
Preg_50,ID_40,V,F,multi,3/19/14,9/17/14,9,17,14,0.097,11930,6/10/14,6,2014,11:30,28.29164251,3.342566443,83,12 weeks,80,25.03752052,1238.970087,Preg20B,7.122035738,2nd_Trimester
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.101,10944,1/13/14,1,2014,9:50,25.27372818,3.229765444,-87,-12 weeks,80,20.57416049,977.7818848,Preg11,6.885286623,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.071,11041,1/28/14,1,2014,8:11,28.79747192,3.360287603,-72,-10 weeks,80,7.822848976,528.8686632,Preg11,6.270740127,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.083,11063,2/9/14,2,2014,10:30,19.3972439,2.965130989,-60,-10 weeks,80,8.373088733,484.2268183,Preg11,6.18255343,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.093,11108,2/12/14,2,2014,10:43,32.94098921,3.494717755,-57,-8 weeks,80,10.7720029,555.9743434,Preg11,6.320722148,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.091,11130,2/17/14,2,2014,10:30,34.8971391,3.552404852,-52,-8 weeks,80,22.25599799,1173.942751,Preg11,7.068123235,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.09,11236,3/7/14,3,2014,9:44,27.79525113,3.324865183,-34,-6 weeks,80,12.18301062,649.7605664,Preg12,6.476603936,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.083,11271,3/14/14,3,2014,11:30,29.07694524,3.3699456,-27,-4 weeks,80,13.48205159,779.6849114,Preg12,6.658889878,PreG_3
Preg_51,ID_41,V,F,multi,4/10/14,10/9/14,10,9,14,0.105,11290,3/18/14,3,2014,11:45,25.88839369,3.253794748,-23,-4 weeks,80,18.77003542,858.058762,Preg12,6.754672584,PreG_3
